city,date,pm10,pm25,peak_temperature,precipitation_mm
Jena,2024,14.828729281767956,9.403314917127071,16.12349726775956,2.2401639344262296
Jena,2025,14.35890410958904,9.347945205479451,15.358082191780822,1.4687671232876713
Karlsruhe,2016,17.241803278688526,,15.10983606557377,2.151912568306011
Karlsruhe,2017,17.713698630136985,,15.568767123287673,2.701917808219178
Karlsruhe,2018,17.34931506849315,,17.171780821917807,1.8808219178082193
Karlsruhe,2019,15.501369863013698,10.395890410958904,16.26684931506849,2.2643835616438355
Karlsruhe,2020,14.148907103825136,8.66120218579235,16.755464480874316,1.998087431693989
Karlsruhe,2021,13.972602739726028,8.86986301369863,14.832054794520548,2.366027397260274
Karlsruhe,2022,15.117808219178082,9.202739726027398,17.284109589041094,2.0624657534246573
Karlsruhe,2023,12.36986301369863,7.52054794520548,16.96027397260274,2.332602739726027
Karlsruhe,2024,12.091530054644808,7.204918032786885,16.341256830601093,2.985792349726776
Karlsruhe,2025,15.29041095890411,10.695890410958905,16.27780821917808,2.1312328767123287
Kassel,2016,20.684426229508198,,13.543715846994536,1.8469945355191257
Kassel,2017,21.11917808219178,,13.476438356164383,2.4293150684931506
Kassel,2018,20.84109589041096,,15.204109589041096,1.6104109589041096
Kassel,2019,18.5972602739726,,14.566849315068492,2.2093150684931504
Kassel,2020,17.37945205479452,,14.672950819672131,1.8816939890710385
Kassel,2021,17.28219178082192,12.233333333333333,13.121917808219179,2.1424657534246574
Kassel,2022,16.911845730027547,9.150137741046832,15.339178082191781,1.8364383561643833
Kassel,2023,14.824657534246576,8.66027397260274,14.77917808219178,2.801095890410959
Kassel,2024,15.9275956284153,9.353825136612022,14.992622950819673,2.499726775956284
Kassel,2025,17.802739726027397,10.983561643835616,14.722465753424657,1.5835616438356164
Kiel,2016,18.759562841530055,12.333333333333334,12.701092896174865,1.8120218579234975
Kiel,2017,18.55890410958904,12.472140762463344,12.384657534246575,2.3432876712328765
Kiel,2018,18.649315068493152,13.312328767123288,13.625205479452054,1.5517808219178082
Kiel,2019,18.82054794520548,12.191780821917808,13.166027397260274,2.2906849315068496
Kiel,2020,15.613387978142077,9.93655589123867,13.469398907103825,2.0718579234972676
Kiel,2021,15.272602739726027,7.5,12.447123287671232,2.4024657534246576
Kiel,2022,15.824657534246576,7.983561643835617,13.62794520547945,2.0342465753424657
Kiel,2023,13.697260273972603,6.671232876712328,13.481095890410959,2.7564383561643835
Kiel,2024,13.599726775956285,6.8183060109289615,13.802185792349729,2.455464480874317
Kiel,2025,14.020547945205479,7.123287671232877,13.394246575342464,1.9775342465753423
Koblenz,2016,17.85,11.96358543417367,14.352185792349726,1.9497267759562842
Koblenz,2017,19.01159420289855,11.730659025787965,14.945479452054796,2.779178082191781
Koblenz,2018,19.412979351032448,11.92732558139535,16.412328767123288,1.981917808219178
Koblenz,2019,17.534285714285716,10.927374301675977,15.806027397260273,2.3808219178082193
Koblenz,2020,15.09142857142857,8.533519553072626,16.260655737704916,2.0628415300546448
Koblenz,2021,16.483974358974358,10.096317280453258,14.374246575342466,2.4838356164383564
Koblenz,2022,16.825301204819276,9.991202346041055,16.624931506849315,2.0553424657534247
Koblenz,2023,14.552238805970148,8.778425655976676,16.270958904109587,3.2112328767123284
Koblenz,2024,14.08235294117647,8.905027932960893,15.99672131147541,2.7653005464480875
Koblenz,2025,15.986301369863014,9.528767123287672,16.104383561643836,1.8465753424657534
Krefeld,2016,18.957650273224044,14.845070422535212,14.43224043715847,2.201912568306011
Krefeld,2017,17.305479452054794,13.972602739726028,14.77013698630137,2.326301369863014
Krefeld,2018,18.84109589041096,16.6991643454039,16.055342465753423,1.6791780821917808
Krefeld,2019,17.878082191780823,13.685950413223141,15.530958904109589,2.0871232876712327
Krefeld,2020,16.814207650273225,12.117808219178082,15.883606557377048,2.11120218579235
